0.246,0.154,-0.092,0.076,0.264,0.188,0.081,0.28,0.199,0.475,0,-0.475,0.478,0.302,-0.176,0.066,0.315,0.249,0.057,0.15,0.093,0.076,0.23,0.154,0.083,0.34,0.257,0.066,0.109,0.043,0.081,0.248,0.167,0.084
0.228,0.128,-0.1,0.078,0.275,0.197,0.075,0.259,0.184,0.441,0,-0.441,0.443,0.228,-0.215,0.063,0.344,0.281,0.057,0.153,0.096,0.08,0.242,0.162,0.087,0.416,0.329,0.068,0.091,0.023,0.078,0.281,0.203,0.084
0.254,0.144,-0.11,0.084,0.262,0.178,0.073,0.247,0.174,0.415,0,-0.415,0.417,0.228,-0.189,0.076,0.392,0.316,0.057,0.124,0.067,0.076,0.261,0.185,0.086,0.359,0.273,0.073,0.091,0.018,0.081,0.256,0.175,0.091
0.262,0.141,-0.121,0.089,0.27,0.181,0.078,0.28,0.202,0.46,0,-0.46,0.462,0.293,-0.169,0.079,0.354,0.275,0.06,0.132,0.072,0.078,0.222,0.144,0.094,0.941,0.847,0.078,0.114,0.036,0.084,0.282,0.198,0.091
0.52,0.308,-0.212,0.077,0.297,0.22,0.07,0.272,0.202,0.499,0,-0.499,0.501,0.236,-0.265,0.077,0.394,0.317,0.06,0.163,0.103,0.078,0.23,0.152,0.091,0.341,0.25,0.086,0.114,0.028,0.083,0.256,0.173,0.094
0.293,0.156,-0.137,0.087,0.314,0.227,0.076,0.322,0.246,0.511,0,-0.511,0.513,0.333,-0.18,0.065,0.338,0.273,0.052,0.134,0.082,0.076,0.251,0.175,0.093,0.31,0.217,0.067,0.111,0.044,0.081,0.287,0.206,0.088
0.238,0.122,-0.116,0.092,0.283,0.191,0.078,0.267,0.189,0.467,0,-0.467,0.469,0.252,-0.217,0.073,1.096,1.023,0.059,0.126,0.067,0.076,0.292,0.216,0.091,0.513,0.422,0.063,0.122,0.059,0.081,0.261,0.18,0.086
0.377,0.201,-0.176,0.085,0.346,0.261,0.096,0.372,0.276,0.523,0,-0.523,0.525,0.344,-0.181,0.068,0.325,0.257,0.066,0.148,0.082,0.073,0.253,0.18,0.086,0.271,0.185,0.068,0.088,0.02,0.079,0.254,0.175,0.091
0.252,0.146,-0.106,0.084,0.262,0.178,0.078,0.255,0.177,0.422,0,-0.422,0.424,0.215,-0.209,0.073,0.336,0.263,0.057,0.155,0.098,0.078,0.235,0.157,0.091,0.307,0.216,0.107,0.125,0.018,0.078,0.274,0.196,0.094
0.427,0.217,-0.21,0.106,0.344,0.238,0.075,0.264,0.189,0.431,0,-0.431,0.433,0.247,-0.186,0.073,0.364,0.291,0.049,0.134,0.085,0.073,0.279,0.206,0.083,0.31,0.227,0.052,0.09,0.038,0.084,0.274,0.19,0.084
0.656,0.439,-0.217,0.084,1.038,0.954,0.073,0.317,0.244,0.519,0,-0.519,0.521,0.364,-0.157,0.078,0.376,0.298,0.06,0.132,0.072,0.076,0.256,0.18,0.091,0.397,0.306,0.073,0.117,0.044,0.076,0.274,0.198,0.081
0.489,0.3,-0.189,0.085,0.266,0.181,0.079,0.281,0.202,0.409,0,-0.409,0.411,0.238,-0.173,0.084,0.454,0.37,0.079,0.228,0.149,0.078,0.394,0.316,0.089,0.465,0.376,0.067,0.103,0.036,0.079,0.318,0.239,0.073
0.408,0.238,-0.17,0.087,0.311,0.224,0.073,0.257,0.184,0.426,0,-0.426,0.428,0.26,-0.168,0.079,0.402,0.323,0.063,0.148,0.085,0.073,0.235,0.162,0.081,0.245,0.164,0.066,0.086,0.02,0.076,0.305,0.229,0.083
0.273,0.152,-0.121,0.079,0.267,0.188,0.073,0.247,0.174,0.701,0,-0.701,0.703,0.551,-0.152,0.079,0.394,0.315,0.058,0.148,0.09,0.07,0.366,0.296,0.081,0.567,0.486,0.057,0.137,0.08,0.073,0.289,0.216,0.092
0.524,0.285,-0.239,0.092,0.315,0.223,0.071,0.273,0.202,0.488,0,-0.488,0.49,0.262,-0.228,0.079,0.452,0.373,0.068,0.138,0.07,0.075,0.248,0.173,0.08,0.232,0.152,0.06,0.078,0.018,0.068,0.266,0.198,0.083
0.248,0.13,-0.118,0.082,0.26,0.178,0.073,0.272,0.199,0.496,0.001,-0.495,0.497,0.29,-0.207,0.076,0.398,0.322,0.06,0.127,0.067,0.076,0.243,0.167,0.086,0.528,0.442,0.063,0.086,0.023,0.078,0.279,0.201,0.091
0.238,0.133,-0.105,0.082,0.262,0.18,0.076,0.26,0.184,0.48,0,-0.48,0.482,0.311,-0.171,0.074,0.372,0.298,0.045,0.122,0.077,0.067,0.242,0.175,0.084,0.549,0.465,0.066,0.094,0.028,0.083,0.341,0.258,0.081
0.367,0.196,-0.171,0.081,0.27,0.189,0.076,0.43,0.354,0.444,0,-0.444,0.446,0.278,-0.168,0.075,0.364,0.289,0.046,0.134,0.088,0.075,0.25,0.175,0.086,0.472,0.386,0.058,0.101,0.043,0.079,0.3,0.221,0.083
0.311,0.201,-0.11,0.079,0.313,0.234,0.071,0.28,0.209,0.52,0,-0.52,0.522,0.297,-0.225,0.076,0.874,0.798,0.063,0.145,0.082,0.078,0.299,0.221,0.115,0.725,0.61,0.06,0.091,0.031,0.081,0.282,0.201,0.083
0.33,0.18,-0.15,0.082,0.286,0.204,0.068,0.246,0.178,0.486,0,-0.486,0.488,0.273,-0.215,0.076,0.429,0.353,0.057,0.139,0.082,0.068,0.225,0.157,0.089,0.405,0.316,0.068,0.107,0.039,0.083,0.289,0.206,0.078
0.427,0.222,-0.205,0.085,0.287,0.202,0.075,0.293,0.218,0.404,0,-0.404,0.407,0.264,-0.143,0.076,0.326,0.25,0.065,0.139,0.074,0.065,0.212,0.147,0.089,0.338,0.249,0.063,0.093,0.03,0.071,0.266,0.195,0.079
0.254,0.136,-0.118,0.087,0.28,0.193,0.078,0.262,0.184,0.728,0,-0.728,0.73,0.586,-0.144,0.073,0.495,0.422,0.06,0.108,0.048,0.068,0.251,0.183,0.083,0.431,0.348,0.067,0.098,0.031,0.076,0.3,0.224,0.073
0.332,0.185,-0.147,0.077,0.278,0.201,0.076,0.27,0.194,0.699,0,-0.699,0.701,0.564,-0.137,0.076,0.407,0.331,0.058,0.119,0.061,0.081,0.253,0.172,0.089,0.491,0.402,0.057,0.119,0.062,0.078,0.263,0.185,0.094
0.264,0.123,-0.141,0.084,0.257,0.173,0.081,0.26,0.179,0.454,0,-0.454,0.456,0.293,-0.163,0.079,0.349,0.27,0.054,0.126,0.072,0.071,0.243,0.172,0.084,0.464,0.38,0.071,0.101,0.03,0.079,0.254,0.175,0.086
0.246,0.133,-0.113,0.082,0.293,0.211,0.065,0.236,0.171,0.418,0,-0.418,0.42,0.218,-0.202,0.07,0.313,0.243,0.047,0.152,0.105,0.073,0.225,0.152,0.081,0.405,0.324,0.07,0.114,0.044,0.075,0.245,0.17,0.089
0.209,0.131,-0.078,0.092,0.266,0.174,0.076,0.273,0.197,0.462,0,-0.462,0.464,0.278,-0.186,0.065,0.348,0.283,0.052,0.137,0.085,0.076,0.225,0.149,0.086,0.374,0.288,0.068,0.104,0.036,0.075,0.258,0.183,0.089
0.262,0.152,-0.11,0.079,0.311,0.232,0.07,0.254,0.184,0.701,0,-0.701,0.703,0.551,-0.152,0.07,0.662,0.592,0.06,0.101,0.041,0.078,0.261,0.183,0.094,0.284,0.19,0.06,0.096,0.036,0.086,0.305,0.219,0.088
0.403,0.219,-0.184,0.106,0.333,0.227,0.11,0.322,0.212,0.713,0,-0.713,0.715,0.612,-0.103,0.066,0.304,0.238,0.065,0.17,0.105,0.079,0.246,0.167,0.094,0.333,0.239,0.084,0.125,0.041,0.07,0.24,0.17,0.088
0.228,0.123,-0.105,0.079,0.275,0.196,0.072,0.264,0.192,0.371,0,-0.371,0.373,0.218,-0.155,0.068,0.302,0.234,0.065,0.16,0.095,0.073,0.222,0.149,0.083,0.266,0.183,0.073,0.101,0.028,0.079,0.241,0.162,0.088
0.238,0.117,-0.121,0.079,0.286,0.207,0.067,0.23,0.163,0.468,0,-0.468,0.47,0.344,-0.126,0.087,0.307,0.22,0.049,0.129,0.08,0.07,0.276,0.206,0.084,0.465,0.381,0.062,0.083,0.021,0.073,0.276,0.203,0.089
0.324,0.183,-0.141,0.081,0.252,0.171,0.078,0.239,0.161,0.417,0,-0.417,0.419,0.275,-0.144,0.073,0.307,0.234,0.063,0.15,0.087,0.083,0.235,0.152,0.089,0.274,0.185,0.062,0.091,0.029,0.075,0.271,0.196,0.086
0.269,0.138,-0.131,0.082,0.278,0.196,0.073,0.267,0.194,0.446,0,-0.446,0.448,0.241,-0.207,0.082,0.496,0.414,0.047,0.114,0.067,0.078,0.235,0.157,0.083,0.235,0.152,0.057,0.093,0.036,0.079,0.264,0.185,0.083
0.256,0.146,-0.11,0.079,0.319,0.24,0.076,0.298,0.222,1.311,0,-1.311,1.313,1.116,-0.197,0.071,0.431,0.36,0.055,0.142,0.087,0.076,0.31,0.234,0.089,0.972,0.883,0.067,0.096,0.029,0.078,0.312,0.234,0.086
0.4,0.261,-0.139,0.082,0.263,0.181,0.078,0.23,0.152,0.429,0.001,-0.428,0.43,0.207,-0.223,0.076,0.37,0.294,0.047,0.134,0.087,0.073,0.225,0.152,0.086,0.371,0.285,0.074,0.138,0.064,0.078,0.279,0.201,0.078
0.447,0.258,-0.189,0.087,0.418,0.331,0.073,0.463,0.39,0.425,0,-0.425,0.427,0.244,-0.183,0.065,0.384,0.319,0.058,0.132,0.074,0.081,0.233,0.152,0.083,0.629,0.546,0.073,0.099,0.026,0.08,0.302,0.222,0.081
0.34,0.18,-0.16,0.077,0.273,0.196,0.073,0.263,0.19,0.459,0,-0.459,0.461,0.282,-0.179,0.092,0.494,0.402,0.052,0.137,0.085,0.072,0.227,0.155,0.081,0.361,0.28,0.07,0.091,0.021,0.073,0.274,0.201,0.081
0.398,0.219,-0.179,0.08,0.961,0.881,0.068,0.7,0.632,0.401,0,-0.401,0.403,0.252,-0.151,0.062,0.321,0.259,0.055,0.137,0.082,0.076,0.246,0.17,0.088,0.379,0.291,0.068,0.101,0.033,0.073,0.297,0.224,0.073
0.783,0.532,-0.251,0.087,0.433,0.346,0.071,0.42,0.349,0.391,0,-0.391,0.394,0.215,-0.179,0.097,0.308,0.211,0.065,0.17,0.105,0.073,0.222,0.149,0.087,0.279,0.192,0.063,0.086,0.023,0.076,0.307,0.231,0.097
0.416,0.222,-0.194,0.09,0.282,0.192,0.075,0.272,0.197,0.41,0,-0.41,0.412,0.189,-0.223,0.068,0.29,0.222,0.073,0.194,0.121,0.078,0.214,0.136,0.092,0.277,0.185,0.088,0.106,0.018,0.076,0.248,0.172,0.097
0.275,0.147,-0.128,0.081,0.259,0.178,0.076,0.265,0.189,0.446,0,-0.446,0.449,0.262,-0.187,0.092,0.323,0.231,0.076,0.176,0.1,0.078,0.223,0.145,0.091,0.302,0.211,0.083,0.109,0.026,0.078,0.266,0.188,0.084
0.254,0.146,-0.108,0.077,0.293,0.216,0.07,0.259,0.189,0.418,0,-0.418,0.42,0.233,-0.187,0.077,0.277,0.2,0.071,0.168,0.097,0.079,0.23,0.151,0.084,0.3,0.216,0.062,0.101,0.039,0.081,0.277,0.196,0.088
0.275,0.133,-0.142,0.082,0.307,0.225,0.065,0.254,0.189,0.428,0,-0.428,0.43,0.233,-0.197,0.066,0.297,0.231,0.063,0.166,0.103,0.07,0.232,0.162,0.086,0.271,0.185,0.066,0.091,0.025,0.076,0.279,0.203,0.084
0.282,0.14,-0.142,0.087,0.358,0.271,0.076,0.643,0.567,0.386,0,-0.386,0.388,0.249,-0.139,0.068,0.397,0.329,0.047,0.14,0.093,0.078,0.222,0.144,0.089,0.315,0.226,0.06,0.083,0.023,0.078,0.318,0.24,0.088
0.317,0.154,-0.163,0.09,0.317,0.227,0.089,0.486,0.397,0.395,0,-0.395,0.397,0.229,-0.168,0.076,0.384,0.308,0.031,0.134,0.103,0.083,0.228,0.145,0.086,0.304,0.218,0.068,0.047,-0.021,0.079,0.375,0.296,0.093
0.364,0.199,-0.165,0.081,0.301,0.22,0.081,0.569,0.488,0.459,0,-0.459,0.461,0.296,-0.165,0.068,0.34,0.272,0.058,0.137,0.079,0.076,0.23,0.154,0.092,0.681,0.589,0.06,0.122,0.062,0.078,0.322,0.244,0.081
0.27,0.146,-0.124,0.079,0.26,0.181,0.075,0.264,0.189,0.452,0.001,-0.451,0.453,0.29,-0.163,0.074,0.351,0.277,0.058,0.14,0.082,0.063,0.225,0.162,0.083,0.358,0.275,0.074,0.094,0.02,0.081,0.289,0.208,0.086
0.275,0.149,-0.126,0.084,0.28,0.196,0.078,0.463,0.385,0.662,0,-0.662,0.664,0.556,-0.108,0.071,0.309,0.238,0.058,0.16,0.102,0.073,0.246,0.173,0.081,0.464,0.383,0.062,0.098,0.036,0.079,0.334,0.255,0.083
0.34,0.193,-0.147,0.082,0.286,0.204,0.078,0.26,0.182,0.475,0,-0.475,0.477,0.299,-0.178,0.062,0.363,0.301,0.055,0.15,0.095,0.073,0.235,0.162,0.086,0.364,0.278,0.031,0.083,0.052,0.068,0.299,0.231,0.081
0.437,0.235,-0.202,0.084,0.299,0.215,0.081,0.296,0.215,0.514,0,-0.514,0.517,0.383,-0.134,0.079,0.322,0.243,0.05,0.145,0.095,0.075,0.23,0.155,0.078,0.582,0.504,0.073,0.112,0.039,0.07,0.294,0.224,0.081
0.343,0.164,-0.179,0.09,0.315,0.225,0.07,0.272,0.202,0.439,0.001,-0.438,0.44,0.243,-0.197,0.082,0.285,0.203,0.065,0.194,0.129,0.075,0.24,0.165,0.081,0.346,0.265,0.073,0.103,0.03,0.068,0.259,0.191,0.081
0.249,0.144,-0.105,0.081,0.264,0.183,0.073,0.435,0.362,0.53,0,-0.53,0.532,0.383,-0.149,0.078,0.373,0.295,0.063,0.13,0.067,0.073,0.271,0.198,0.094,0.49,0.396,0.076,0.114,0.038,0.081,0.266,0.185,0.097
0.233,0.118,-0.115,0.087,0.269,0.182,0.081,0.255,0.174,0.405,0,-0.405,0.407,0.257,-0.15,0.079,0.268,0.189,0.068,0.169,0.101,0.075,0.232,0.157,0.086,0.524,0.438,0.065,0.098,0.033,0.081,0.318,0.237,0.075
0.298,0.17,-0.128,0.079,0.265,0.186,0.072,0.249,0.177,0.457,0,-0.457,0.459,0.275,-0.184,0.09,0.442,0.352,0.06,0.134,0.074,0.076,0.227,0.151,0.084,0.256,0.172,0.058,0.081,0.023,0.081,0.315,0.234,0.094
0.304,0.162,-0.142,0.079,0.27,0.191,0.073,0.242,0.169,0.459,0,-0.459,0.461,0.28,-0.181,0.073,0.308,0.235,0.059,0.178,0.119,0.075,0.232,0.157,0.086,0.894,0.808,0.071,0.112,0.041,0.081,0.276,0.195,0.084
0.196,0.141,-0.055,0.086,0.266,0.18,0.071,0.26,0.189,0.886,0,-0.886,0.889,0.736,-0.153,0.077,0.416,0.339,0.057,0.137,0.08,0.075,0.237,0.162,0.084,0.333,0.249,0.068,0.117,0.049,0.081,0.315,0.234,0.083
0.516,0.337,-0.179,0.087,0.304,0.217,0.074,0.286,0.212,0.414,0,-0.414,0.417,0.228,-0.189,0.071,0.323,0.252,0.055,0.15,0.095,0.07,0.229,0.159,0.087,0.29,0.203,0.076,0.096,0.02,0.076,0.284,0.208,0.081
0.51,0.235,-0.275,0.082,1.085,1.003,0.073,0.306,0.233,0.423,0,-0.423,0.425,0.229,-0.196,0.07,0.317,0.247,0.068,0.163,0.095,0.076,0.264,0.188,0.083,1.63,1.547,0.079,0.049,-0.03,0.092,0.396,0.304,0.078
0.385,0.214,-0.171,0.077,0.26,0.183,0.068,0.365,0.297,0.611,0,-0.611,0.614,0.427,-0.187,0.079,0.532,0.453,0.06,0.119,0.059,0.078,0.253,0.175,0.086,0.711,0.625,0.073,0.104,0.031,0.081,0.297,0.216,0.078
