74,5,0.438,0.352,-0.086,0.1,0.267,0.167,0.094,0.18,0.086,1.061,0,-1.061,1.063,0.858,-0.205,0.076,0.457,0.381,0.132,0.044,-0.088,0.129,0.258,0.129,0.099,0.343,0.244,0.083,0.189,0.106,0.075,0.178,0.103,0.105
74,7,0.28,0.183,-0.097,0.086,0.274,0.188,0.084,0.537,0.453,0.665,0,-0.665,0.667,0.585,-0.082,0.099,0.592,0.493,0.136,0.097,-0.039,0.144,0.563,0.419,0.088,0.307,0.219,0.083,0.178,0.095,0.081,0.176,0.095,0.12
74,8,0.327,0.206,-0.121,0.074,0.296,0.222,0.091,1.237,1.146,0.3,0,-0.3,0.301,0.17,-0.131,0.092,0.376,0.284,0.145,0.07,-0.075,0.122,0.265,0.143,0.11,0.357,0.247,0.081,0.178,0.097,0.1,0.15,0.05,0.136
74,9,0.29,0.18,-0.11,0.079,0.728,0.649,0.085,0.771,0.686,0.274,0,-0.274,0.276,0.149,-0.127,0.105,0.811,0.706,0.14,0.066,-0.074,0.123,0.252,0.129,0.102,0.341,0.239,0.065,0.152,0.087,0.128,0.169,0.041,0.112
74,10,0.306,0.203,-0.103,0.087,0.309,0.222,0.083,0.357,0.274,0.677,0,-0.677,0.679,0.574,-0.105,0.069,0.746,0.677,0.15,0.079,-0.071,0.136,0.298,0.162,0.078,0.577,0.499,0.084,0.171,0.087,0.096,0.158,0.062,0.104
77,2,0.379,0.193,-0.186,0.092,0.536,0.444,0.099,2.905,2.806,0.807,0,-0.807,0.809,0.593,-0.216,0.138,0.93,0.792,0.104,0.287,0.183,0.109,0.878,0.769,0.086,0.758,0.672,0.068,1.187,1.119,0.083,0.829,0.746,0.071
77,3,0.323,0.178,-0.145,0.095,0.741,0.646,0.073,0.723,0.65,0.791,0,-0.791,0.793,0.643,-0.15,0.09,0.861,0.771,0.115,0.235,0.12,0.1,0.794,0.694,0.078,1.54,1.462,0.12,0.915,0.795,0.063,1.544,1.481,0.076
77,4,0.412,0.154,-0.258,0.133,0.805,0.672,0.092,1.39,1.298,1.97,0,-1.97,1.972,1.691,-0.281,0.114,0.92,0.806,0.123,0.246,0.123,0.115,0.995,0.88,0.075,0.461,0.386,0.086,0.865,0.779,0.061,0.526,0.465,0.076
77,5,0.512,0.237,-0.275,0.087,1.253,1.166,0.086,0.808,0.722,1.317,0,-1.317,1.319,1.031,-0.288,0.113,1.087,0.974,0.101,0.603,0.502,0.136,0.576,0.44,0.088,0.58,0.492,0.107,1.092,0.985,0.073,0.5,0.427,0.073
77,7,0.33,0.186,-0.144,0.081,0.638,0.557,0.07,1.033,0.963,0.88,0,-0.88,0.882,0.615,-0.267,0.084,1.094,1.01,0.096,0.215,0.119,0.08,0.662,0.582,0.086,0.428,0.342,0.086,0.516,0.43,0.062,1.359,1.297,0.063
77,8,0.319,0.185,-0.134,0.077,0.934,0.857,0.083,1.474,1.391,0.727,0,-0.727,0.729,0.476,-0.253,0.146,0.961,0.815,0.126,0.259,0.133,0.094,0.552,0.458,0.076,0.51,0.434,0.084,0.539,0.455,0.057,1.315,1.258,0.061
77,9,0.465,0.24,-0.225,0.069,0.82,0.751,0.085,1.705,1.62,0.432,0,-0.432,0.433,0.191,-0.242,0.13,0.845,0.715,0.118,0.074,-0.044,0.102,0.781,0.679,0.096,1.164,1.068,0.07,1.295,1.225,0.073,1.355,1.282,0.049
77,10,0.393,0.193,-0.2,0.095,0.753,0.658,0.094,1.137,1.043,0.661,0,-0.661,0.663,0.484,-0.179,0.092,1.754,1.662,0.118,0.062,-0.056,0.095,1.032,0.937,0.068,1.037,0.969,0.079,1.185,1.106,0.063,0.258,0.195,0.06
80,2,0.92,0.494,-0.426,0.092,0.87,0.778,0.081,0.977,0.896,1.089,0,-1.089,1.091,0.75,-0.341,0.103,1.666,1.563,0.133,0.264,0.131,0.104,1.205,1.101,0.089,3.038,2.949,0.123,1.046,0.923,0.099,0.437,0.338,0.172
80,3,0.659,0.405,-0.254,0.103,0.742,0.639,0.094,0.492,0.398,0.949,0,-0.949,0.95,0.579,-0.371,0.082,1.234,1.152,0.228,0.13,-0.098,0.156,1.313,1.157,0.091,0.768,0.677,0.099,0.415,0.316,0.063,0.695,0.632,0.178
80,4,0.622,0.389,-0.233,0.084,0.631,0.547,0.086,1.932,1.846,1.123,0,-1.123,1.125,0.89,-0.235,0.084,1.108,1.024,0.213,0.13,-0.083,0.137,1.081,0.944,0.063,1.59,1.527,0.079,0.537,0.458,0.093,0.692,0.599,0.168
80,5,0.372,0.195,-0.177,0.114,0.39,0.276,0.081,1.44,1.359,1.085,0,-1.085,1.087,0.861,-0.226,0.116,1.1,0.984,0.195,0.118,-0.077,0.108,0.625,0.517,0.062,0.633,0.571,0.141,1.659,1.518,0.094,0.351,0.257,0.149
80,7,0.525,0.303,-0.222,0.089,0.461,0.372,0.076,1.296,1.22,1.043,0,-1.043,1.045,0.664,-0.381,0.122,2.189,2.067,0.203,0.11,-0.093,0.158,0.546,0.388,0.091,1.064,0.973,0.104,0.942,0.838,0.086,1.488,1.402,0.144
80,8,0.481,0.279,-0.202,0.09,0.454,0.364,0.073,1.281,1.208,0.699,0,-0.699,0.701,0.473,-0.228,0.074,1.183,1.109,0.17,0.114,-0.056,0.121,0.461,0.34,0.088,1.001,0.913,0.115,0.308,0.193,0.073,0.512,0.439,0.12
80,9,0.674,0.41,-0.264,0.082,0.547,0.465,0.073,1.008,0.935,0.618,0,-0.618,0.62,0.45,-0.17,0.087,0.446,0.359,0.187,0.121,-0.066,0.11,0.454,0.344,0.066,0.652,0.586,0.11,0.415,0.305,0.066,1.228,1.162,0.167
80,10,0.452,0.277,-0.175,0.084,0.635,0.551,0.076,0.407,0.331,0.488,0,-0.488,0.489,0.301,-0.188,0.081,0.454,0.373,0.175,0.128,-0.047,0.118,0.411,0.293,0.078,0.484,0.406,0.092,0.32,0.228,0.084,0.613,0.529,0.155
83,2,0.401,0.246,-0.155,0.163,0.891,0.728,0.107,1.087,0.98,0.872,-0.183,-1.055,0.985,0.795,-0.19,0.11,0.957,0.847,0.11,0.362,0.252,0.099,0.461,0.362,0.12,0.894,0.774,0.102,0.241,0.139,0.093,0.281,0.188,0.096
83,3,0.432,0.276,-0.156,0.117,0.639,0.522,0.105,1.553,1.448,0.521,-0.217,-0.738,0.712,0.527,-0.185,0.145,1.17,1.025,0.101,0.225,0.124,0.094,0.284,0.19,0.091,0.575,0.484,0.091,0.644,0.553,0.081,0.322,0.241,0.104
83,4,0.427,0.279,-0.148,0.117,1.084,0.967,0.104,0.647,0.543,0.704,-0.167,-0.871,0.824,0.604,-0.22,0.14,0.994,0.854,0.099,0.21,0.111,0.094,0.253,0.159,0.107,2.54,2.433,0.102,0.374,0.272,0.136,0.398,0.262,0.105
83,5,0.527,0.374,-0.153,0.136,1.217,1.081,0.092,0.649,0.557,0.623,-0.128,-0.751,0.721,0.546,-0.175,0.122,0.889,0.767,0.094,0.202,0.108,0.089,0.246,0.157,0.101,1.241,1.14,0.086,0.261,0.175,0.086,0.335,0.249,0.091
83,7,0.364,0.259,-0.105,0.129,0.499,0.37,0.091,0.708,0.617,1.795,-0.013,-1.808,1.797,1.56,-0.237,0.116,0.999,0.883,0.099,0.194,0.095,0.099,0.271,0.172,0.094,1.349,1.255,0.099,0.259,0.16,0.081,0.222,0.141,0.078
83,8,0.417,0.28,-0.137,0.113,0.839,0.726,0.086,0.947,0.861,1.341,-0.139,-1.48,1.456,1.208,-0.248,0.092,1.601,1.509,0.102,0.22,0.118,0.099,0.302,0.203,0.112,2.754,2.642,0.117,0.459,0.342,0.089,0.199,0.11,0.115
83,9,0.349,0.225,-0.124,0.155,1.173,1.018,0.11,0.489,0.379,0.955,-0.073,-1.028,0.997,0.784,-0.213,0.118,1.006,0.888,0.097,0.217,0.12,0.099,0.413,0.314,0.12,0.861,0.741,0.091,0.25,0.159,0.086,0.438,0.352,0.094
83,10,0.745,0.603,-0.142,0.093,0.99,0.897,0.092,0.517,0.425,0.669,-0.047,-0.716,0.69,0.471,-0.219,0.134,1.019,0.885,0.091,0.207,0.116,0.086,0.274,0.188,0.101,0.873,0.772,0.085,0.271,0.186,0.081,0.304,0.223,0.104
86,2,0.942,0.786,-0.156,0.132,0.721,0.589,0.076,0.939,0.863,0.718,0,-0.718,0.72,0.478,-0.242,0.119,1.58,1.461,0.175,0.136,-0.039,0.149,1.219,1.07,0.096,0.145,0.049,0.102,0.439,0.337,0.096,0.202,0.106,0.086
86,3,0.419,0.248,-0.171,0.124,0.958,0.834,0.088,1.152,1.064,0.329,0,-0.329,0.331,0.17,-0.161,0.103,1.156,1.053,0.149,0.118,-0.031,0.115,1.082,0.967,0.128,0.367,0.239,0.128,0.42,0.292,0.102,0.246,0.144,0.107
86,4,0.489,0.292,-0.197,0.114,1.339,1.225,0.109,1.052,0.943,1.705,0,-1.705,1.707,1.489,-0.218,0.121,1.391,1.27,0.176,0.1,-0.076,0.136,0.221,0.085,0.12,0.966,0.846,0.104,0.192,0.088,0.093,0.405,0.312,0.138
86,5,0.346,0.198,-0.148,0.103,0.461,0.358,0.089,0.741,0.652,0.862,0,-0.862,0.864,0.653,-0.211,0.106,0.445,0.339,0.152,0.11,-0.042,0.112,0.29,0.178,0.057,1.518,1.461,0.125,0.254,0.129,0.106,0.49,0.384,0.093
86,7,1.449,1.288,-0.161,0.098,0.255,0.157,0.115,0.901,0.786,0.377,0,-0.377,0.378,0.097,-0.281,0.146,1.987,1.841,0.157,0.102,-0.055,0.118,0.18,0.062,0.109,0.425,0.316,0.107,0.513,0.406,0.113,0.195,0.082,0.102
86,8,3.656,3.563,-0.093,0.142,0.181,0.039,0.117,1.073,0.956,0.777,0,-0.777,0.78,0.619,-0.161,0.11,0.48,0.37,0.141,0.122,-0.019,0.097,0.28,0.183,0.088,0.788,0.7,0.107,0.253,0.146,0.094,0.166,0.072,0.099
86,9,0.463,0.245,-0.218,0.117,0.979,0.862,0.094,1.42,1.326,0.473,0,-0.473,0.475,0.238,-0.237,0.111,0.577,0.466,0.159,0.114,-0.045,0.092,1.005,0.913,0.089,0.148,0.059,0.102,0.268,0.166,0.102,0.691,0.589,0.104
86,10,0.706,0.514,-0.192,0.127,0.911,0.784,0.097,0.775,0.678,0.284,0,-0.284,0.286,0.154,-0.132,0.095,0.48,0.385,0.162,0.114,-0.048,0.124,0.857,0.733,0.094,0.142,0.048,0.11,0.259,0.149,0.107,0.346,0.239,0.075
89,2,0.319,0.232,-0.087,0.103,0.638,0.535,0.102,2.366,2.264,1.379,-0.022,-1.401,1.383,1.221,-0.162,0.074,1.443,1.369,0.12,0.179,0.059,0.096,0.904,0.808,0.11,0.568,0.458,0.096,0.32,0.224,0.084,0.328,0.244,0.109
89,3,1.223,1.126,-0.097,0.121,0.761,0.64,0.097,1.941,1.844,1.899,0.024,-1.875,1.858,1.712,-0.146,0.111,2.131,2.02,0.212,0.17,-0.042,0.1,0.331,0.231,0.107,1.244,1.137,0.12,1.803,1.683,0.084,0.055,-0.029,0.133
89,4,0.685,0.261,-0.424,0.103,1.401,1.298,0.092,9.561,9.469,1.433,0.17,-1.263,1.245,0.589,-0.656,0.16,1.552,1.392,0.133,0.102,-0.031,0.12,0.295,0.175,0.099,0.786,0.687,0.086,0.235,0.149,0.063,1.195,1.132,0.143
89,5,0.418,0.227,-0.191,0.103,0.539,0.436,0.083,6.125,6.042,1.461,0.379,-1.082,1.063,0.646,-0.417,0.094,1.365,1.271,0.152,0.075,-0.077,0.137,0.338,0.201,0.096,1.13,1.034,0.102,0.318,0.216,0.071,1.085,1.014,0.109
89,7,0.766,0.345,-0.421,0.103,1.445,1.342,0.104,0.576,0.472,0.89,0.229,-0.661,0.693,0.398,-0.295,0.104,0.999,0.895,0.132,0.081,-0.051,0.118,0.775,0.657,0.078,0.392,0.314,0.094,0.271,0.177,0.06,0.111,0.051,0.123
89,8,0.698,0.24,-0.458,0.093,1.268,1.175,0.092,0.251,0.159,0.98,0.123,-0.857,0.879,0.586,-0.293,0.089,0.915,0.826,0.137,0.073,-0.064,0.111,0.335,0.224,0.073,0.626,0.553,0.086,0.749,0.663,0.087,0.58,0.493,0.087
89,9,0.5,0.253,-0.247,0.093,0.982,0.889,0.107,0.318,0.211,1.168,0.248,-0.92,0.944,0.553,-0.391,0.092,0.916,0.824,0.139,0.086,-0.053,0.115,0.46,0.345,0.097,0.874,0.777,0.083,0.348,0.265,0.083,0.794,0.711,0.096
89,10,0.706,0.334,-0.372,0.109,1.162,1.053,0.084,0.678,0.594,1.999,0.204,-1.795,1.814,1.524,-0.29,0.091,0.791,0.7,0.147,0.102,-0.045,0.129,0.342,0.213,0.086,0.514,0.428,0.08,0.245,0.165,0.068,0.325,0.257,0.115
93,2,0.463,0.282,-0.181,0.122,0.346,0.224,0.102,0.369,0.267,1.103,0.133,-0.97,1.009,0.815,-0.194,0.091,0.904,0.813,0.165,0.112,-0.053,0.123,0.195,0.072,0.089,0.462,0.373,0.107,0.325,0.218,0.091,0.73,0.639,0.083
93,3,0.372,0.201,-0.171,0.108,0.232,0.124,0.1,0.174,0.074,0.642,-0.008,-0.65,0.663,0.486,-0.177,0.091,0.494,0.403,0.178,0.104,-0.074,0.134,0.353,0.219,0.094,0.374,0.28,0.118,0.223,0.105,0.076,0.531,0.455,0.089
93,4,0.275,0.123,-0.152,0.103,0.232,0.129,0.094,0.441,0.347,0.443,-0.026,-0.469,0.503,0.309,-0.194,0.099,0.371,0.272,0.192,0.107,-0.085,0.124,0.289,0.165,0.086,0.296,0.21,0.123,0.247,0.124,0.101,0.196,0.095,0.105
93,5,0.445,0.162,-0.283,0.106,0.653,0.547,0.112,0.203,0.091,0.402,-0.019,-0.421,0.452,0.277,-0.175,0.091,0.322,0.231,0.207,0.123,-0.084,0.131,0.273,0.142,0.096,0.363,0.267,0.118,0.458,0.34,0.088,0.121,0.033,0.089
93,7,0.392,0.245,-0.147,0.093,0.198,0.105,0.092,0.38,0.288,0.485,0.023,-0.462,0.519,0.31,-0.209,0.086,0.325,0.239,0.191,0.122,-0.069,0.116,0.204,0.088,0.086,0.404,0.318,0.097,0.195,0.098,0.091,0.199,0.108,0.083
93,8,0.395,0.211,-0.184,0.101,0.238,0.137,0.102,0.65,0.548,0.367,0.018,-0.349,0.391,0.192,-0.199,0.088,0.363,0.275,0.181,0.123,-0.058,0.097,0.118,0.021,0.094,0.33,0.236,0.084,0.609,0.525,0.101,0.243,0.142,0.086
93,9,0.356,0.183,-0.173,0.106,0.237,0.131,0.097,0.961,0.864,0.908,0.031,-0.877,0.908,0.618,-0.29,0.113,0.725,0.612,0.176,0.107,-0.069,0.113,0.154,0.041,0.099,0.372,0.273,0.117,0.217,0.1,0.107,0.359,0.252,0.091
93,10,0.39,0.243,-0.147,0.1,0.278,0.178,0.086,0.487,0.401,0.368,-0.01,-0.378,0.426,0.213,-0.213,0.094,0.302,0.208,0.179,0.099,-0.08,0.132,0.178,0.046,0.097,0.22,0.123,0.097,0.47,0.373,0.096,0.114,0.018,0.089
96,2,0.466,0.182,-0.284,0.144,1.087,0.943,0.115,0.903,0.788,1.069,0,-1.069,1.071,0.822,-0.249,0.123,1.119,0.996,0.133,0.306,0.173,0.133,0.372,0.239,0.128,0.83,0.702,0.117,0.359,0.242,0.123,1.324,1.201,0.11
96,3,1.191,1.014,-0.177,0.145,0.616,0.471,0.107,1.122,1.015,0.465,0,-0.465,0.467,0.262,-0.205,0.111,1.142,1.031,0.102,0.192,0.09,0.12,0.254,0.134,0.138,0.637,0.499,0.144,0.375,0.231,0.157,0.651,0.494,0.101
96,4,0.489,0.279,-0.21,0.135,0.617,0.482,0.107,0.939,0.832,1.016,0,-1.016,1.018,0.803,-0.215,0.118,0.375,0.257,0.104,0.194,0.09,0.123,0.249,0.126,0.107,0.393,0.286,0.153,0.367,0.214,0.154,0.437,0.283,0.136
96,5,0.436,0.232,-0.204,0.151,0.432,0.281,0.107,2.414,2.307,0.604,0,-0.604,0.606,0.393,-0.213,0.131,0.416,0.285,0.149,0.226,0.077,0.133,0.252,0.119,0.109,0.433,0.324,0.133,0.303,0.17,0.112,0.354,0.242,0.086
96,7,0.337,0.154,-0.183,0.095,1.477,1.382,0.097,0.17,0.073,0.815,0,-0.815,0.817,0.63,-0.187,0.105,0.666,0.561,0.149,0.096,-0.053,0.124,0.293,0.169,0.102,0.354,0.252,0.117,0.318,0.201,0.097,0.202,0.105,0.099
96,8,0.34,0.169,-0.171,0.104,0.367,0.263,0.089,0.697,0.608,0.622,0,-0.622,0.624,0.476,-0.148,0.111,0.429,0.318,0.15,0.075,-0.075,0.134,0.333,0.199,0.117,0.369,0.252,0.133,0.4,0.267,0.149,0.412,0.263,0.115
96,9,0.502,0.379,-0.123,0.068,0.372,0.304,0.076,0.218,0.142,0.686,0,-0.686,0.688,0.562,-0.126,0.068,0.512,0.444,0.106,0.05,-0.056,0.087,0.614,0.527,0.084,0.359,0.275,0.094,0.209,0.115,0.074,1.031,0.957,0.073
96,10,0.634,0.54,-0.094,0.063,0.315,0.252,0.073,0.475,0.402,0.39,0.001,-0.389,0.39,0.259,-0.131,0.076,0.345,0.269,0.1,0.053,-0.047,0.089,0.418,0.329,0.092,0.622,0.53,0.07,0.256,0.186,0.078,0.404,0.326,0.066
99,2,0.217,0.149,-0.068,0.165,0.455,0.29,0.115,1.194,1.079,0.776,0,-0.776,0.778,0.657,-0.121,0.084,1.03,0.946,0.146,0.506,0.36,0.12,0.583,0.463,0.151,0.535,0.384,0.169,0.318,0.149,0.123,0.326,0.203,0.13
99,3,0.23,0.161,-0.069,0.179,0.624,0.445,0.2,1.457,1.257,0.538,0,-0.538,0.54,0.333,-0.207,0.094,0.735,0.641,0.109,0.236,0.127,0.099,0.423,0.324,0.154,0.619,0.465,0.133,0.329,0.196,0.143,0.362,0.219,0.164
99,4,0.332,0.253,-0.079,0.202,0.776,0.574,0.12,1.95,1.83,0.87,0,-0.87,0.873,0.662,-0.211,0.116,0.522,0.406,0.115,0.226,0.111,0.127,0.521,0.394,0.169,0.617,0.448,0.141,0.398,0.257,0.157,1.739,1.582,0.151
99,5,0.235,0.172,-0.063,0.168,0.721,0.553,0.115,0.818,0.703,1.083,0,-1.083,1.085,0.872,-0.213,0.153,0.484,0.331,0.143,0.246,0.103,0.13,0.498,0.368,0.141,0.478,0.337,0.149,0.35,0.201,0.148,0.49,0.342,0.17
99,7,0.306,0.264,-0.042,0.172,0.775,0.603,0.125,0.779,0.654,0.684,0,-0.684,0.686,0.519,-0.167,0.147,0.497,0.35,0.214,0.162,-0.052,0.152,0.401,0.249,0.141,0.797,0.656,0.146,0.37,0.224,0.149,0.768,0.619,0.202
99,8,0.445,0.376,-0.069,0.186,2.857,2.671,0.133,0.515,0.382,0.454,0,-0.454,0.457,0.327,-0.13,0.11,0.408,0.298,0.104,0.176,0.072,0.112,0.593,0.481,0.12,0.563,0.443,0.122,0.33,0.208,0.11,0.581,0.471,0.125
99,9,0.35,0.292,-0.058,0.166,1.78,1.614,0.11,0.69,0.58,0.399,0,-0.399,0.401,0.319,-0.082,0.111,0.443,0.332,0.089,0.184,0.095,0.086,0.448,0.362,0.134,0.357,0.223,0.115,0.359,0.244,0.123,1.003,0.88,0.114
99,10,0.433,0.316,-0.117,0.198,0.784,0.586,0.094,0.496,0.402,0.866,0,-0.866,0.868,0.659,-0.209,0.159,0.505,0.346,0.139,0.252,0.113,0.125,0.326,0.201,0.125,0.367,0.242,0.159,0.354,0.195,0.136,0.805,0.669,0.143
102,2,0.444,0.269,-0.175,0.087,0.924,0.837,0.083,2.835,2.752,0.784,-0.017,-0.801,0.769,0.612,-0.157,0.085,1.042,0.957,0.052,0.589,0.537,0.1,1.447,1.347,0.081,0.382,0.301,0.11,0.387,0.277,0.068,1.457,1.389,0.091
102,3,0.463,0.321,-0.142,0.077,0.404,0.327,0.076,0.759,0.683,0.567,0.013,-0.554,0.568,0.379,-0.189,0.091,0.762,0.671,0.115,0.231,0.116,0.088,1.917,1.829,0.078,0.693,0.615,0.086,0.25,0.164,0.071,0.992,0.921,0.09
102,4,0.408,0.238,-0.17,0.086,0.632,0.546,0.082,3.222,3.14,0.597,-0.026,-0.623,0.599,0.453,-0.146,0.091,0.473,0.382,0.078,0.178,0.1,0.089,0.812,0.723,0.089,0.652,0.563,0.107,0.171,0.064,0.081,0.456,0.375,0.073
102,5,0.392,0.235,-0.157,0.095,0.502,0.407,0.083,0.747,0.664,0.675,0.036,-0.639,0.65,0.434,-0.216,0.1,0.586,0.486,0.078,0.153,0.075,0.086,0.585,0.499,0.092,0.346,0.254,0.08,0.325,0.245,0.078,0.412,0.334,0.071
102,7,0.437,0.298,-0.139,0.097,0.484,0.387,0.072,1.266,1.194,0.506,-0.018,-0.524,0.479,0.314,-0.165,0.094,0.847,0.753,0.078,0.181,0.103,0.086,0.441,0.355,0.084,0.5,0.416,0.099,0.228,0.129,0.086,1.817,1.731,0.078
102,8,0.363,0.222,-0.141,0.087,0.396,0.309,0.073,1.547,1.474,0.59,0.036,-0.554,0.527,0.365,-0.162,0.086,0.958,0.872,0.078,0.181,0.103,0.086,0.459,0.373,0.078,0.42,0.342,0.078,0.17,0.092,0.079,0.425,0.346,0.079
102,9,0.439,0.287,-0.152,0.09,0.991,0.901,0.083,1.097,1.014,0.444,-0.036,-0.48,0.452,0.319,-0.133,0.083,1.429,1.346,0.081,0.251,0.17,0.104,0.825,0.721,0.083,0.502,0.419,0.091,0.186,0.095,0.084,0.951,0.867,0.091
102,10,0.564,0.373,-0.191,0.087,0.87,0.783,0.084,1.555,1.471,0.373,-0.004,-0.377,0.365,0.255,-0.11,0.083,0.299,0.216,0.065,0.189,0.124,0.073,1.338,1.265,0.078,0.23,0.152,0.088,0.23,0.142,0.078,0.826,0.748,0.092
